visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,class
86.8381,99.5221,92.4285,0.8917,1.625,0.3361,1.2183,-111.8321,-99.4687,-105.9094,1.0
85.1183,98.6621,91.7793,0.9542,1.9625,0.3142,1.2938,-102.5603,-86.8425,-97.3329,1.0
83.6134,97.5872,90.5928,1.1792,3.0208,0.2788,1.4584,-100.4897,-78.4757,-90.8596,1.0
81.4636,98.0172,89.7908,0.525,0.775,0.4506,0.9439,-99.4687,-78.9021,-93.2123,1.0
71.7894,92.2127,82.6955,0.7583,1.1167,0.3716,1.0515,-96.9562,-65.1483,-84.929,1.0
50.7211,91.7827,77.5108,1.2958,4.0958,0.2721,1.5516,-86.8425,-53.7371,-68.0937,1.0
32.8776,84.6883,58.0977,2.1875,10.5958,0.1844,1.955,-80.6227,-24.3292,-62.3397,1.0
17.8289,79.7437,50.4423,3.2083,25.9917,0.1491,2.2554,-76.3651,9.5477,-45.0219,1.0
13.3142,74.7991,37.3603,4.4042,39.7875,0.1093,2.4992,-49.9017,11.9416,-16.5548,1.0
3.2101,58.4605,6.9009,2.075,20.1,0.3727,1.6433,23.9421,42.1752,40.4549,1.0
3.2101,58.6755,6.5524,1.7875,21.2458,0.4485,1.4284,25.0593,43.2015,41.021,1.0
3.4251,67.9197,8.8592,2.675,36.7917,0.3773,1.7186,28.1558,43.2015,40.2593,1.0
4.07,88.773,15.9889,5.0417,91.4917,0.1886,2.3991,16.4106,41.7633,36.7299,1.0
4.285,107.9064,20.5363,7.5208,159.6542,0.1225,2.8163,11.7035,40.9373,34.6397,1.0
4.07,110.7011,17.1192,7.6125,167.5708,0.1034,2.8773,11.7035,40.9373,36.0037,1.0
3.64,54.8058,6.9152,1.6125,16.4542,0.4713,1.3757,26.1705,41.1441,39.6162,1.0
3.64,32.6626,6.617,1.4833,9.8417,0.365,1.5353,30.7739,40.9373,39.1343,1.0
3.64,8.1547,3.782,0.0292,0.0792,0.9752,0.0752,38.4406,40.5231,39.8409,1.0
3.64,4.9299,3.8038,0.0,0.0,1.0,0.0,38.6498,40.3158,39.2693,1.0
3.855,9.4446,4.3161,0.0792,0.1958,0.919,0.2241,26.1705,39.6925,38.741,1.0
4.5,60.3953,20.805,5.8292,80.4958,0.1425,2.6123,-51.2846,39.4844,10.6746,1.0
6.0048,115.4307,31.7137,7.5958,110.5292,0.0651,2.9518,-47.5131,36.7603,2.6461,1.0
16.754,111.3461,69.8923,6.475,71.775,0.0686,2.8373,-82.8076,11.2265,-49.7556,1.0
40.187,77.1639,62.9298,2.55,12.75,0.1526,2.0492,-76.7844,-15.8096,-46.8066,1.0
36.9623,124.245,76.0529,4.375,35.8917,0.1,2.5068,-94.8607,-4.5511,-34.6326,1.0
61.0403,141.8736,98.0281,6.0417,64.825,0.0731,2.7884,-105.205,-38.3266,-77.8117,1.0
61.2553,120.1604,88.5244,3.3125,20.7292,0.1256,2.2533,-96.9562,-55.5153,-76.3205,1.0
71.5744,133.7042,103.2238,5.2667,48.8333,0.089,2.6386,-115.9012,-61.3626,-95.2444,1.0
48.7863,113.7109,83.7763,3.2667,21.1667,0.1276,2.2809,-115.9012,-48.1916,-94.4526,1.0
74.7991,111.5611,93.1574,2.1875,10.1125,0.1752,1.9585,-108.4668,-72.2467,-97.1282,1.0
90.7078,105.3266,98.034,1.475,4.375,0.2298,1.6205,-112.9784,-95.8417,-106.5866,1.0
90.2778,108.9813,97.0221,1.625,5.575,0.2182,1.7111,-111.8321,-92.9238,-104.4982,1.0
82.5385,109.1963,92.3832,1.4,4.4167,0.2495,1.5991,-112.4037,-96.4604,-104.0801,1.0
84.0434,101.6719,89.9117,0.7833,1.65,0.3666,1.1955,-101.0037,-86.3875,-94.656,1.0
79.0988,92.8576,85.4827,0.6208,1.1458,0.4234,1.0534,-97.4542,-78.9021,-89.6301,1.0
81.6786,98.0172,89.5372,1.0917,2.5917,0.2893,1.4006,-95.8417,-80.1903,-89.4717,1.0
73.0793,86.8381,82.7417,0.4958,0.6875,0.4623,0.9026,-95.8417,-79.7594,-90.4436,1.0
50.5061,81.4636,69.721,1.2833,4.0667,0.2697,1.5238,-95.8417,-28.4606,-75.0175,1.0
15.0341,73.0793,46.7272,2.7375,13.9792,0.1522,2.0807,-81.4919,14.5413,-41.9865,1.0
11.1644,95.8674,47.8583,6.2958,74.3458,0.0745,2.7789,-54.091,18.7228,-20.9069,1.0
12.0244,58.0305,32.4099,3.3208,20.2375,0.1235,2.2541,-68.6495,11.2265,-31.0165,1.0
3.2101,29.6529,3.6115,0.1375,1.9542,0.9348,0.1866,31.6394,42.3808,41.672,1.0
3.4251,58.0305,8.7475,2.2583,26.075,0.3885,1.648,25.5045,41.9693,39.2467,1.0
4.285,81.0336,28.976,8.6833,134.2083,0.055,3.1194,18.2624,41.5571,32.323,1.0
4.715,94.7925,35.0602,10.8208,211.8292,0.0462,3.3051,14.5413,41.1441,30.5744,1.0
3.855,103.8217,15.6144,5.1083,83.8833,0.1882,2.4336,18.7228,41.5571,37.1879,1.0
3.64,52.441,8.1437,2.4917,30.525,0.3859,1.6601,25.0593,41.3507,39.4777,1.0
3.64,15.2491,4.4739,0.3792,1.4958,0.7281,0.6675,36.1268,41.3507,40.4564,1.0
3.64,6.4348,3.7282,0.0125,0.0125,0.9753,0.0672,39.276,40.9373,40.258,1.0
3.4251,3.855,3.677,0.0,0.0,1.0,0.0,39.0675,40.3158,39.533,1.0
3.64,5.7899,4.0188,0.0042,0.0042,0.9917,0.027,36.5493,39.6925,38.6967,1.0
3.855,65.3399,16.0964,3.6417,50.825,0.3105,1.9645,-44.4983,39.0675,23.0608,1.0
4.07,129.1896,47.6543,9.4458,163.5875,0.0553,3.163,-40.2485,38.2313,12.8164,1.0
6.0048,128.3297,33.4705,7.75,120.8667,0.0672,3.0057,-29.0595,37.6021,21.1386,1.0
13.3142,134.9941,73.6999,6.8625,93.9375,0.0693,2.903,-84.5843,32.0708,-42.7889,1.0
42.1218,127.8997,69.5799,3.4667,24.375,0.1248,2.3161,-84.5843,-35.1761,-57.9557,1.0
46.6365,109.8412,66.7356,3.85,32.2333,0.119,2.3829,-87.2993,-32.3943,-58.1929,1.0
49.6462,133.9192,96.7113,5.4917,44.675,0.0791,2.6302,-93.405,-31.4778,-56.495,1.0
58.6755,134.7791,94.517,5.2125,49.2292,0.0833,2.6653,-108.4668,-59.8774,-89.5428,1.0
59.7504,116.9356,92.0262,2.6167,13.7,0.1525,2.0887,-107.9162,-55.1578,-84.8907,1.0
84.9033,113.9259,98.2229,2.5125,11.4625,0.1552,2.0255,-112.9784,-87.2993,-101.3833,1.0
83.8284,100.597,93.4799,1.3583,4.2583,0.253,1.586,-109.0203,-95.3502,-104.8254,1.0
89.8479,108.9813,97.1153,1.8833,7.9333,0.2036,1.8262,-110.6983,-95.8417,-105.5919,1.0
83.3984,101.4569,91.9548,1.1542,2.9125,0.2777,1.4403,-109.0203,-91.9673,-102.4637,1.0
83.3984,109.4113,94.2819,1.5208,4.7625,0.229,1.6474,-106.8235,-90.0778,-99.4168,1.0
84.0434,98.6621,88.7947,1.0167,2.1417,0.3092,1.3203,-105.205,-95.8417,-100.3734,1.0
76.519,103.8217,86.8457,1.1333,3.8333,0.3139,1.4301,-100.4897,-75.5307,-95.5672,1.0
65.7699,99.5221,83.6495,1.3,3.6917,0.2604,1.5337,-92.9238,-69.0443,-84.6453,1.0
58.8904,85.9782,74.7462,0.7583,1.3833,0.37,1.1495,-96.4604,-70.6356,-89.012,1.0
35.6724,75.0141,60.8925,1.7917,5.575,0.2011,1.7107,-96.9562,-22.302,-84.5701,1.0
11.1644,71.1444,28.7485,3.775,31.4167,0.1191,2.357,-67.082,23.2689,-11.8069,1.0
9.4446,86.1932,36.3316,6.125,65.75,0.0735,2.7836,-85.4825,26.1705,-13.6842,1.0
10.9494,56.5257,32.3209,2.325,10.5583,0.1649,1.9956,-83.2494,14.0712,-40.9426,1.0
3.4251,68.5646,14.4395,4.8667,59.4083,0.1589,2.4931,27.4961,42.1752,38.1821,1.0
4.285,70.9295,18.5897,6.7583,107.15,0.105,2.7906,23.4935,41.5571,37.0873,1.0
4.9299,95.0074,31.7851,10.3167,193.2,0.0495,3.2374,21.9157,41.5571,33.5373,1.0
4.07,71.3594,17.9624,5.2542,81.0708,0.1401,2.5393,22.1418,41.9693,37.1688,1.0
3.64,42.1218,9.0406,2.2,19.7833,0.2958,1.8027,30.3397,41.3507,39.433,1.0
3.4251,10.9494,3.9617,0.1083,0.2833,0.8955,0.2795,38.4406,41.7633,40.8757,1.0
3.4251,19.7637,4.2556,0.3708,1.8042,0.7559,0.6046,35.9152,41.5571,40.8375,1.0
3.64,7.7247,3.9323,0.0083,0.0167,0.9917,0.027,30.9905,41.3507,40.5908,1.0
3.64,77.1639,9.1448,0.9583,7.6167,0.5848,1.0236,-23.7475,40.7304,32.1791,1.0
4.07,124.03,37.252,8.225,168.825,0.1545,2.7516,-19.1657,39.0675,21.2126,1.0
8.5846,138.2189,57.9188,10.1167,170.1583,0.0467,3.2234,-44.8302,32.7164,-0.273,1.0
5.1449,117.7956,32.425,5.3292,78.5792,0.1423,2.5656,-5.0714,37.3919,26.5303,1.0
5.1449,99.7371,20.7941,3.6,32.275,0.1521,2.3295,-55.8736,37.6021,12.9766,1.0
9.8745,104.2517,75.6541,5.525,57.0083,0.0813,2.6944,-71.4387,22.8188,-52.6813,1.0
38.4672,113.2809,76.8331,3.8583,26.9917,0.1091,2.4058,-79.7594,-27.8638,-59.1211,1.0
59.9654,115.6457,83.526,3.3458,20.7792,0.1223,2.2874,-85.0325,-26.6771,-52.193,1.0
62.9751,121.2353,89.5783,4.1917,31.325,0.1015,2.4727,-83.6927,-27.8638,-50.0198,1.0
94.7925,139.5087,114.963,4.1125,27.9625,0.1011,2.4314,-103.0842,-38.3266,-67.1429,1.0
82.7535,122.3102,101.1042,3.3625,23.8208,0.1287,2.2625,-110.6983,-79.7594,-97.6064,1.0
85.1183,106.4015,93.9787,2.1708,9.3125,0.1764,1.9167,-109.0203,-88.2182,-101.8816,1.0
87.2681,105.3266,96.1428,1.7958,5.9875,0.1968,1.7561,-110.136,-99.4687,-104.867,1.0
90.0629,105.3266,96.2696,1.5375,4.8208,0.2266,1.6505,-110.6983,-101.0037,-106.2324,1.0
85.5482,99.5221,91.4351,1.3333,3.9583,0.2614,1.5531,-107.3685,-99.978,-103.3831,1.0
83.8284,98.8771,89.3113,0.8458,1.7292,0.347,1.2168,-102.039,-92.9238,-97.5927,1.0
76.089,96.0824,86.8675,0.9667,2.1333,0.3128,1.316,-100.4897,-78.0507,-95.5526,1.0
72.2194,89.6329,82.4671,0.6417,1.1,0.4057,1.068,-100.4897,-72.6526,-91.8774,1.0
51.5811,80.8186,67.0598,1.1958,2.6625,0.2674,1.4095,-94.8607,-56.2329,-79.4716,1.0
34.1675,68.1347,54.3389,1.0375,2.5375,0.3078,1.3704,-88.2182,-35.4883,-71.2155,1.0
20.4086,68.5646,42.5669,1.4333,4.325,0.2452,1.5884,-89.6102,-12.7902,-53.6055,1.0
9.6595,71.5744,23.0287,2.2625,17.3625,0.2014,1.8521,-78.0507,19.8689,-15.9814,1.0
8.7996,121.2353,34.904,8.0333,145.375,0.0834,2.9645,-26.973,29.9047,10.7574,1.0
6.6498,96.9423,20.2323,3.1833,38.0583,0.1611,2.1684,-40.8945,32.5014,-1.1059,1.0
4.5,74.1542,19.4018,6.4375,88.5875,0.08,2.8688,25.0593,42.1752,37.2992,1.0
4.9299,76.949,21.3232,7.4083,113.1,0.0662,2.9591,24.166,41.9693,36.7393,1.0
3.855,96.0824,18.3747,5.9292,124.7208,0.184,2.4827,21.4627,42.3808,37.4964,1.0
3.855,51.5811,10.0215,3.0167,30.0167,0.2212,2.0866,27.2758,41.9693,39.1047,1.0
3.4251,26.8581,4.5058,0.4458,3.7875,0.8262,0.5078,32.2862,41.5571,40.733,1.0
3.64,50.7211,4.4865,0.3042,5.6125,0.9427,0.1828,19.4112,41.5571,40.5025,1.0
3.64,109.1963,15.4573,4.1583,86.0417,0.3797,1.8606,-21.1547,41.3507,33.856,1.0
4.07,155.6324,35.706,5.0125,87.7875,0.1317,2.5104,-45.1629,40.7304,2.7587,1.0
8.1547,119.0854,46.5298,7.3542,116.8292,0.0689,2.9536,-55.8736,32.0708,-12.6712,1.0
7.7247,128.7596,43.2858,9.5042,152.4958,0.0488,3.1895,-57.3162,33.3599,-8.0244,1.0
5.5749,69.6396,23.8316,6.5458,78.8375,0.0747,2.8516,-50.9376,37.6021,7.4824,1.0
5.3599,94.3625,22.2713,4.7917,63.4417,0.1201,2.5461,-64.3826,37.3919,5.758,1.0
13.7442,102.1019,64.1163,6.2292,69.2458,0.0715,2.8307,-65.9184,20.3256,-48.0067,1.0
31.3727,111.1311,60.7195,4.4875,34.0625,0.0947,2.5097,-77.2051,-25.4989,-46.7933,1.0
33.5226,126.3948,80.0771,4.925,38.15,0.0956,2.52,-80.1903,-28.1619,-51.4891,1.0
55.0208,117.1506,78.1943,4.3875,33.4125,0.0979,2.5055,-84.5843,-30.264,-56.8614,1.0
65.5549,107.9064,88.1432,4.4167,33.8,0.0941,2.5114,-58.0431,-30.264,-44.1541,1.0
76.089,131.1245,96.0538,3.5833,20.6333,0.1134,2.2933,-80.6227,-37.6914,-49.4338,1.0
97.3723,133.9192,112.4361,2.75,15.2417,0.1502,2.1262,-104.1394,-37.6914,-74.5214,1.0
90.0629,113.7109,100.0217,2.05,7.7,0.178,1.8602,-109.0203,-87.7579,-102.829,1.0
88.343,115.4307,98.647,2.8083,13.475,0.1379,2.1067,-109.5766,-96.9562,-104.884,1.0
89.8479,103.6067,96.0723,1.4292,4.0042,0.2409,1.5543,-108.4668,-101.0037,-105.2515,1.0
78.6688,98.8771,90.539,1.1292,3.0125,0.2932,1.4347,-106.8235,-91.4921,-99.8832,1.0
68.9946,99.3071,88.4891,1.1542,2.6458,0.2751,1.4068,-103.6105,-63.6212,-93.9002,1.0
73.7242,91.9977,80.906,0.8542,1.6042,0.3457,1.2096,-99.978,-80.1903,-93.7568,1.0
31.3727,78.8838,65.1703,1.2292,3.1542,0.2686,1.4743,-93.405,-22.5901,-74.5971,1.0
16.324,68.3497,44.8016,1.7542,6.1042,0.206,1.7434,-86.8425,18.2624,-40.5488,1.0
11.5944,73.9392,45.5817,4.4208,41.2375,0.1019,2.5075,-89.1444,27.0552,-27.1493,1.0
9.2296,66.6298,31.2661,2.6542,12.3292,0.1497,2.0321,-89.6102,25.7267,-34.2034,1.0
9.2296,32.0177,16.0788,0.6333,1.2667,0.4208,1.0594,-55.1578,18.9525,-3.5659,1.0
6.8648,124.46,38.1657,8.5292,179.0208,0.0908,2.9652,-23.7475,30.7739,10.3989,1.0
4.715,28.7929,11.3525,0.9167,2.9417,0.3898,1.295,-44.4983,33.7879,13.5085,1.0
4.285,102.5318,26.1737,9.2625,169.8708,0.0547,3.2024,11.4652,41.9693,34.5701,1.0
4.07,61.6852,15.4372,5.8875,92.4625,0.1044,2.695,25.282,41.5571,38.0152,1.0
4.07,73.0793,14.0188,5.1625,76.8208,0.1847,2.4109,26.6133,41.5571,38.0552,1.0
3.64,26.2132,4.699,0.3792,2.7375,0.8051,0.5125,32.2862,41.3507,40.4212,1.0
3.64,106.6165,9.0818,1.8458,43.3458,0.6966,0.9011,17.1071,41.5571,38.7511,1.0
3.64,138.4338,43.2094,10.1333,213.525,0.0652,3.2093,-22.5901,41.7633,21.2112,1.0
6.2198,133.9192,46.298,9.8875,176.7292,0.049,3.229,-29.0595,39.6925,16.9073,1.0
9.8745,75.2291,37.3461,6.4708,75.7542,0.072,2.8417,-52.6809,35.7034,-5.339,1.0
11.8094,88.558,46.0444,10.7875,185.5375,0.0449,3.2767,-59.1408,25.5045,-25.0877,1.0
9.0146,75.2291,31.3148,7.625,106.7417,0.0625,3.0137,-58.0431,33.5741,-7.068,1.0
7.9397,89.8479,32.5501,5.7208,63.5042,0.079,2.7392,-55.8736,32.0708,-9.7909,1.0
11.1644,115.8607,59.8285,6.5417,77.8667,0.0671,2.8903,-70.236,22.3677,-35.1736,1.0
36.3173,117.7956,72.0724,5.2458,45.1958,0.084,2.6322,-77.6272,-5.0714,-49.1528,1.0
51.1511,110.9161,73.6066,3.8375,25.0708,0.1065,2.383,-73.8781,-33.9336,-49.0867,1.0
67.7047,131.5544,98.1213,4.2542,30.7708,0.0995,2.4523,-80.6227,-35.4883,-52.269,1.0
61.9002,136.929,100.508,5.4458,48.2792,0.0779,2.6915,-101.0037,-38.6452,-77.0128,1.0
61.2553,110.7011,84.4523,3.6708,22.6542,0.1099,2.3459,-95.3502,-46.1656,-69.7917,1.0
67.9197,110.0562,89.0576,3.9875,29.7708,0.1066,2.4416,-72.6526,-40.8945,-61.385,1.0
76.304,124.245,100.2745,3.5583,20.8,0.114,2.2817,-84.1377,-37.6914,-60.7573,1.0
84.0434,116.9356,98.7973,2.1167,8.6667,0.1812,1.8895,-102.039,-65.5328,-85.4281,1.0
78.2388,136.069,105.3652,3.6,23.525,0.1153,2.3319,-108.4668,-25.4989,-76.1497,1.0
92.2127,119.3004,101.2503,1.625,5.4417,0.2176,1.6827,-105.205,-38.9646,-95.8367,1.0
73.2943,108.5513,90.8892,1.3042,2.9625,0.2681,1.4384,-104.671,-80.6227,-99.1272,1.0
54.8058,85.3333,72.8056,0.825,1.525,0.3476,1.1977,-96.9562,-51.981,-80.9855,1.0
49.8612,84.6883,71.1704,0.8625,1.7375,0.3407,1.2385,-96.9562,-49.9017,-79.829,1.0
23.8484,74.1542,53.7216,1.7625,5.9708,0.2053,1.7443,-89.6102,2.5796,-56.2505,1.0
16.9689,58.6755,40.9075,3.0208,18.2875,0.1375,2.1754,-60.618,20.7812,-16.1559,1.0
6.0048,57.3856,23.0036,5.1917,48.4833,0.0828,2.689,-24.038,33.7879,19.0423,1.0
5.3599,48.1413,13.96,1.5125,9.3375,0.3567,1.56,-78.0507,35.0668,14.7995,1.0
7.9397,48.7863,20.7169,1.75,7.8167,0.2291,1.7824,-79.7594,30.7739,-11.1662,1.0
6.6498,61.2553,23.0195,4.675,49.2167,0.1089,2.554,-71.842,29.9047,0.711,1.0
